customer_id,brand,Utility_pref,Utility_opt,Utility_ctf
1,HazyHopper,0.5577228575997997,2.0685760869169307,2.0551973362364837
1,RyeRanger,2.443696865283975,2.0685760869169307,2.941171343920659
1,FarmhouseSaison,-5.388599239581655,2.0685760869169307,-5.891124760944971
1,VelvetPorter,-4.2760953368153265,2.0685760869169307,-5.778620858178643
1,TropicalIPA,-0.07707444882460157,2.0685760869169307,-2.579599970187918
1,CitrusZing,-4.337964160676607,2.0685760869169307,-7.840489682039921
1,CherryLambic,-3.1336737633141807,2.0685760869169307,-7.636199284677497
1,AmberOak,-8.034169797846562,2.0685760869169307,-13.536695319209878
1,MidnightStout,-2.3273152758989895,2.0685760869169307,-8.829840797262305
1,AlpinePils,-0.40127248629268975,2.0685760869169307,-7.903798007656006
4,HazyHopper,-1.969578602464368,-0.5516715811303643,-0.47210412382768396
4,RyeRanger,2.8810010774933628,-0.5516715811303643,3.378475556130047
4,FarmhouseSaison,-1.6734193922534868,-0.5516715811303643,-2.1759449136168025
4,VelvetPorter,-2.819763920753868,-0.5516715811303643,-4.322289442117183
4,TropicalIPA,0.1395383231645213,-0.5516715811303643,-2.362987198198795
4,CitrusZing,-5.535663218295385,-0.5516715811303643,-9.0381887396587
4,CherryLambic,-2.4343187566013795,-0.5516715811303643,-6.9368442779646955
4,AmberOak,-4.045629096114263,-0.5516715811303643,-9.548154617477579
4,MidnightStout,-0.8087012245436731,-0.5516715811303643,-7.311226745906989
4,AlpinePils,-8.708209975998301,-0.5516715811303643,-16.21073549736162
6,HazyHopper,0.6940235639344032,0.8422597462751782,2.1914980425710873
6,RyeRanger,-3.6992418730141283,0.8422597462751782,-3.2017673943774443
6,FarmhouseSaison,-3.7119110225260785,0.8422597462751782,-4.214436543889395
6,VelvetPorter,-8.010684236080385,0.8422597462751782,-9.5132097574437
6,TropicalIPA,-0.8803535855714526,0.8422597462751782,-3.382879106934768
6,CitrusZing,-3.904659274261948,0.8422597462751782,-7.407184795625264
6,CherryLambic,-5.035338628117875,0.8422597462751782,-9.53786414948119
6,AmberOak,-2.817265788877824,0.8422597462751782,-8.31979131024114
6,MidnightStout,-0.8155877143399215,0.8422597462751782,-7.318113235703237
6,AlpinePils,3.2062737724883683,0.8422597462751782,-4.296251748874948
7,HazyHopper,2.0332584508507288,-0.3458573742564024,3.530732929487413
7,RyeRanger,-0.9524086352096042,-0.3458573742564024,-0.45493415657292013
7,FarmhouseSaison,-1.522564894582343,-0.3458573742564024,-2.0250904159456593
7,VelvetPorter,-6.56540768033264,-0.3458573742564024,-8.067933201695956
7,TropicalIPA,-6.220850243123538,-0.3458573742564024,-8.723375764486853
7,CitrusZing,-5.394624365640135,-0.3458573742564024,-8.89714988700345
7,CherryLambic,2.4683809860607764,-0.3458573742564024,-2.03414453530254
7,AmberOak,-2.677539120210317,-0.3458573742564024,-8.180064641573633
7,MidnightStout,-4.066118815626857,-0.3458573742564024,-10.568644336990173
7,AlpinePils,-2.076870468552913,-0.3458573742564024,-9.579395989916229
8,HazyHopper,-3.423123598799396,1.1214579363497466,-1.9256491201627122
8,RyeRanger,-7.162389280180706,1.1214579363497466,-6.664914801544022
8,FarmhouseSaison,-5.2603955907176285,1.1214579363497466,-5.762921112080944
8,VelvetPorter,-0.3532914154109137,1.1214579363497466,-1.8558169367742292
8,TropicalIPA,-1.328949259154705,1.1214579363497466,-3.8314747805180205
8,CitrusZing,-7.4375284520150835,1.1214579363497466,-10.940053973378399
8,CherryLambic,1.1157212511942638,1.1214579363497466,-3.3868042701690517
8,AmberOak,-0.7224633501993982,1.1214579363497466,-6.224988871562713
8,MidnightStout,-1.3476702797063647,1.1214579363497466,-7.850195801069679
8,AlpinePils,0.9453451886230915,1.1214579363497466,-6.557180332740224
11,HazyHopper,0.05079250142779168,0.5335055382640645,1.5482669800644757
11,RyeRanger,1.645258431292945,0.5335055382640645,2.142732909929629
11,FarmhouseSaison,-5.513242326291097,0.5335055382640645,-6.015767847654413
11,VelvetPorter,-6.591796651198317,0.5335055382640645,-8.094322172561633
11,TropicalIPA,-3.5265099879466355,0.5335055382640645,-6.029035509309951
11,CitrusZing,-5.803220105706988,0.5335055382640645,-9.305745627070303
11,CherryLambic,2.5935679139911554,0.5335055382640645,-1.908957607372161
11,AmberOak,-1.307996999893781,0.5335055382640645,-6.810522521257097
11,MidnightStout,-3.2593849202347744,0.5335055382640645,-9.76191044159809
11,AlpinePils,-3.2622126418071407,0.5335055382640645,-10.764738163170456
14,HazyHopper,-3.5697973352372614,4.167557205990937,-2.0723228566005774
14,RyeRanger,-1.2706432507254357,4.167557205990937,-0.7731687720887517
14,FarmhouseSaison,-3.6447491684834405,4.167557205990937,-4.147274689846757
14,VelvetPorter,-1.161273405169254,4.167557205990937,-2.66379892653257
14,TropicalIPA,-2.3195178951366406,4.167557205990937,-4.822043416499957
14,CitrusZing,-9.14549835932795,4.167557205990937,-12.648023880691266
14,CherryLambic,-1.9933615350311977,4.167557205990937,-6.495887056394514
14,AmberOak,-3.362581269345923,4.167557205990937,-8.86510679070924
14,MidnightStout,-2.2510149744391397,4.167557205990937,-8.753540495802456
14,AlpinePils,3.7436924065294037,4.167557205990937,-3.7588331148339127
15,HazyHopper,-6.90232878575757,3.459116485129158,-5.404854307120885
15,RyeRanger,-1.763496790462972,3.459116485129158,-1.2660223118262879
15,FarmhouseSaison,-5.867030282235519,3.459116485129158,-6.369555803598834
15,VelvetPorter,0.14527668742444044,3.459116485129158,-1.3572488339388755
15,TropicalIPA,-5.404614185653798,3.459116485129158,-7.907139707017114
15,CitrusZing,0.49162958578398275,3.459116485129158,-3.010895935579333
15,CherryLambic,-1.1888032036075038,3.459116485129158,-5.69132872497082
15,AmberOak,1.6542476106173782,3.459116485129158,-3.8482779107459373
15,MidnightStout,-0.35598409051732105,3.459116485129158,-6.858509611880637
15,AlpinePils,-5.783641331957963,3.459116485129158,-13.286166853321278
17,HazyHopper,-5.188823781146956,0.5525892341632548,-3.691349302510272
17,RyeRanger,-1.8037800462079447,0.5525892341632548,-1.3063055675712607
17,FarmhouseSaison,0.28092024426864715,0.5525892341632548,-0.22160527709466882
17,VelvetPorter,-5.910682105137221,0.5525892341632548,-7.413207626500537
17,TropicalIPA,-5.963029408457599,0.5525892341632548,-8.465554929820915
17,CitrusZing,3.1541935284991554,0.5525892341632548,-0.3483319928641606
17,CherryLambic,-0.015367081415838868,0.5525892341632548,-4.517892602779154
17,AmberOak,-0.4177727794380375,0.5525892341632548,-5.9202983008013526
17,MidnightStout,-4.5506038950169545,0.5525892341632548,-11.053129416380271
17,AlpinePils,-4.559799462314093,0.5525892341632548,-12.062324983677408
19,HazyHopper,-4.245448406065115,2.548971703753431,-2.7479739274284314
19,RyeRanger,3.639289798916519,2.548971703753431,4.136764277553203
19,FarmhouseSaison,-3.994877806072572,2.548971703753431,-4.497403327435888
19,VelvetPorter,-2.5129481034685974,2.548971703753431,-4.0154736248319125
19,TropicalIPA,-2.8618401754017015,2.548971703753431,-5.364365696765017
19,CitrusZing,-6.789450862013963,2.548971703753431,-10.291976383377278
19,CherryLambic,-5.4436661683021015,2.548971703753431,-9.946191689665417
19,AmberOak,-3.7841803574547455,2.548971703753431,-9.286705878818061
19,MidnightStout,0.3184957483283912,2.548971703753431,-6.184029773034924
19,AlpinePils,0.6998815451670497,2.548971703753431,-6.802643976196267
20,HazyHopper,-1.3967210165953392,-0.4026980757388401,0.10075346204134483
20,RyeRanger,3.4024330519677757,-0.4026980757388401,3.8999075306044597
20,FarmhouseSaison,1.783336420473233,-0.4026980757388401,1.280810899109917
20,VelvetPorter,-3.848603821790997,-0.4026980757388401,-5.351129343154312
20,TropicalIPA,-1.262954358564845,-0.4026980757388401,-3.765479879928161
20,CitrusZing,-6.04790178736736,-0.4026980757388401,-9.550427308730676
20,CherryLambic,-3.202483233724128,-0.4026980757388401,-7.705008755087443
20,AmberOak,-6.097756284172334,-0.4026980757388401,-11.60028180553565
20,MidnightStout,-4.770383440928944,-0.4026980757388401,-11.27290896229226
20,AlpinePils,-3.533710315663902,-0.4026980757388401,-11.036235837027217
23,HazyHopper,2.680542927449942,0.38688641002803925,4.178017406086626
23,RyeRanger,1.4586680012965436,0.38688641002803925,1.9561424799332277
23,FarmhouseSaison,-2.5625486547229146,0.38688641002803925,-3.0650741760862306
23,VelvetPorter,-5.888537167596743,0.38688641002803925,-7.391062688960059
23,TropicalIPA,-5.552063849623299,0.38688641002803925,-8.054589370986614
23,CitrusZing,-3.662191378988509,0.38688641002803925,-7.164716900351825
23,CherryLambic,-7.174614451204194,0.38688641002803925,-11.67713997256751
23,AmberOak,-1.3228849720049896,0.38688641002803925,-6.825410493368304
23,MidnightStout,-1.4400421603139302,0.38688641002803925,-7.942567681677245
23,AlpinePils,-1.5110730806587456,0.38688641002803925,-9.01359860202206
24,HazyHopper,2.273520461032184,1.8320464618552172,3.770994939668868
24,RyeRanger,-2.2867998593781427,1.8320464618552172,-1.7893253807414582
24,FarmhouseSaison,0.5409835558289648,1.8320464618552172,0.03845803446564888
24,VelvetPorter,-7.578352624593991,1.8320464618552172,-9.080878145957307
24,TropicalIPA,-3.8624069611534653,1.8320464618552172,-6.36493248251678
